Run,Size,Time_insert (nanoseconds),Time_getMax (nanoseconds),Time_deleteMax (nanoseconds) 
0,8213504,215079800,5400,8000
1,2983849,81203100,100,900
2,276561,7062400,0,200
3,2945033,72513700,0,300
4,8228595,206464000,0,1100
5,825480,20044200,0,300
6,889251,21583800,100,300
7,7071686,173691200,100,300
8,7890663,191624800,0,800
9,5757649,144012500,0,600
10,5653166,137295300,100,500
11,8658154,222902100,0,900
12,3128325,80163500,0,800
13,5444890,155836400,0,500
14,7280534,190427800,100,900
15,4475124,114960900,0,600
16,5783518,146129300,0,600
17,2240527,58064300,0,700
18,1349959,34100400,100,200
19,3287341,82967900,100,900
20,9791063,254663800,0,1800
21,8188240,216320800,100,1100
22,5404509,143159600,0,600
23,4703699,116312300,0,700
24,4004090,98440000,0,600
25,2288108,59320100,100,300
26,8543804,228398900,0,700
27,5564590,145410200,0,300
28,7358748,188079100,100,900
29,8977968,228634600,0,700
30,2411362,59450100,0,300
31,9519648,239019000,0,1000
32,1019077,25808500,0,400
33,6199080,150901500,0,300
34,2112400,51671200,0,800
35,1618342,40881900,0,400
36,4619796,111855600,0,700
37,9207228,228956600,0,800
38,1794207,43400000,0,300
39,3954425,97775400,0,500
40,4640894,116948600,0,300
41,2382654,60037700,0,400
42,2289529,57150700,0,300
43,9159645,225414600,0,300
44,8908307,216484300,0,900
45,6369769,155387900,0,300
46,1912696,50580800,0,700
47,6022154,147756200,100,700
48,7894826,199306300,100,1000
49,6426765,158538100,0,900
50,3686152,94341700,100,500
51,4079408,99540100,100,600
52,4615138,112674400,100,500
53,9365725,230016800,0,600
54,9107258,222010800,0,1200
55,3653957,88544700,0,500
56,108092,2600200,0,200
57,561091,13624200,0,200
58,2594188,63486800,0,400
59,6551550,160306400,0,700
60,5582867,140591800,0,600
61,5087513,130120400,100,600
62,3457618,83711400,100,400
63,8369558,205233700,0,800
64,1325265,32099600,100,200
65,2755246,66659800,100,200
66,7118029,176280100,0,900
67,7525318,182473700,0,600
68,7078558,171847100,0,500
69,8695368,213210800,0,800
70,1612097,39041600,100,300
71,6569897,158917900,0,500
72,1650237,39977500,100,200
73,9375889,229869300,0,1000
74,7581103,186031700,100,800
75,9688651,237726300,0,600
76,5425105,137162900,0,700
77,7049183,173892300,0,500
78,9750315,239080700,0,300
79,7566417,188093500,100,600
80,6998925,173911600,0,600
81,1880013,45553200,0,200
82,352744,8460400,0,100
83,8637921,212966600,0,900
84,8979391,217613300,100,700
85,3801258,92113300,0,600
86,8855101,214971300,100,1200
87,4299374,106850200,0,1400
88,3040329,73863900,0,400
89,2038633,49243200,0,300
90,5917359,145820800,0,1000
91,5734499,140630500,0,500
92,3555294,87757800,0,1100
93,1892223,45846300,0,200
94,2322404,57178400,0,400
95,5843964,141913500,0,700
96,5390896,130770500,0,700
97,3254985,79003900,0,300
98,1600392,38839400,0,200
99,3423471,85838500,100,300
100,3135810,81846500,100,700
101,6287107,153331800,0,800
102,4612779,112346000,0,600
103,4039768,98261100,0,500
104,1961929,47529500,0,200
105,4524529,112090900,0,600
106,2674123,65290400,100,400
107,6402871,155608700,0,400
108,3978286,97146500,100,400
109,1696300,40992900,0,300
110,2166280,52377400,0,300
111,5142605,125644500,0,800
112,5647817,137699100,0,600
113,8624520,213048300,0,700
114,4572747,111683500,0,500
115,6276038,154977800,0,900
116,3140695,77183100,0,600
117,8159858,200251900,0,600
118,481396,11711300,0,200
119,822509,19848700,0,200
120,1975391,47791600,0,300
121,6007678,145637500,0,600
122,8543914,210033700,100,600
123,2040935,50101700,0,400
124,2777047,67751000,0,700
125,2037848,50243100,0,300
126,6214281,150918900,0,400
127,2030466,49438700,0,400
128,4683421,116984200,0,500
129,5436028,132225200,0,200
130,7430833,183046000,0,600
131,7236785,174786200,0,400
132,8146761,197184000,0,600
133,1003643,24613900,0,300
134,8318979,204049100,0,400
135,2893584,72095500,0,400
136,6566241,165262500,0,600
137,8638085,211097700,0,1000
138,3025186,73615900,100,300
139,700454,16972600,100,200
140,3464046,84094000,0,400
141,7892266,196875400,0,500
142,1523137,37048400,0,200
143,5206699,126445500,0,800
144,7657347,185804200,100,600
145,9148189,227524900,0,1100
146,8672291,211842900,0,600
147,6684641,161893300,0,400
148,820197,19949900,0,300
149,6923710,173591300,0,900
150,5375543,130310700,0,600
151,1683320,40782300,100,400
152,9589826,232824300,0,600
153,8420612,208663400,0,800
154,1267498,31107000,0,200
155,5264872,127747900,0,700
156,7539397,182873700,0,500
157,7989506,197633000,0,300
158,8551691,207626600,100,500
159,9661235,237012100,0,600
160,3577308,88467200,100,400
161,2201993,53455900,0,400
162,4995534,123121400,0,700
163,8188943,200998600,0,700
164,9400713,233161200,0,800
165,1037660,25137400,0,300
166,5413801,131236600,0,600
167,7887931,192453300,100,500
168,8329552,205039000,0,700
169,3877091,94134900,100,300
170,5827638,141038800,0,800
171,7100660,173036800,0,600
172,2561687,62114000,0,500
173,2017131,49717200,0,300
174,6024995,147989500,0,700
175,9297882,227021900,100,1100
176,5817541,141088300,100,300
177,6530336,158924200,0,800
178,9722313,238046600,0,500
179,5959088,144333500,0,500
180,6364822,155638000,0,500
181,1961232,47801900,0,300
182,4233817,102727200,0,500
183,8959460,218882200,0,800
184,7432844,182871800,0,700
185,3381702,84188200,0,900
186,3114127,75669200,0,200
187,9389635,227519100,0,800
188,8206360,200720500,0,700
189,612143,14857100,0,200
190,6079582,148420500,0,600
191,3513630,85313200,100,400
192,3475351,85023600,0,800
193,2090879,50700400,0,400
194,9763684,238069000,0,900
195,1934632,46497400,0,500
196,6631649,160731100,0,700
197,6782421,166419600,0,500
198,9295193,228088500,0,1300
199,1398321,33831100,0,300
200,6284729,152219700,0,600
201,1046514,25412900,0,300
202,9682071,239143900,100,600
203,1014873,24570500,0,200
204,7881553,193518200,0,600
205,3296392,79886700,0,500
206,3578092,86494800,0,400
207,6123320,152463600,100,600
208,253495,6090200,0,200
209,4133323,99811300,0,500
210,380943,9185200,100,200
211,6076107,148078000,0,400
212,5652938,136684100,0,700
213,5753804,145378300,0,300
214,9881499,243016400,0,600
215,6623019,160788900,0,300
216,2303382,55790200,0,400
217,5247852,131361900,0,500
218,9385899,231939400,0,700
219,6573850,159739100,0,1100
220,1069342,25982900,0,300
221,2782255,67924500,0,500
222,4703905,114455200,0,700
223,2489506,60342300,100,500
224,9757539,240440600,0,700
225,9507787,235161200,0,600
226,7274256,176938600,0,300
227,3948009,97170800,0,600
228,2085587,50468700,0,500
229,4361175,105861600,0,500
230,5780021,145026200,0,300
231,2042229,49560000,0,500
232,2236348,54257400,100,300
233,4922672,119541200,100,300
234,4622807,112348800,0,600
235,4588786,111035400,100,500
236,369184,8968300,100,100
237,3658538,92123300,100,400
238,306591,7648700,0,200
239,8072834,195679000,100,700
240,2872831,69696900,0,600
241,3475731,83840400,0,300
242,8169999,198904300,0,1000
243,4712766,116016800,100,600
244,1248540,30652600,0,400
245,990860,25815200,0,300
246,1521667,36966500,100,200
247,8606136,212623900,100,800
248,5166,131200,0,100
249,4352372,105580400,0,200
250,1696084,43628100,0,500
251,957316,23918900,0,300
252,3955019,98616100,0,500
253,4494054,109394400,0,300
254,653502,15836000,0,300
255,475378,11465600,0,300
256,2485721,60762300,100,400
257,2548747,61732000,100,400
258,4762673,115489900,0,900
259,500306,12143900,100,200
260,747994,18117500,100,200
261,7596615,185295000,0,600
262,5523263,133930900,0,500
263,7700400,186506500,0,300
264,4186570,103489800,0,600
265,5421188,132296300,100,500
266,7004201,169653000,100,700
267,5638531,136704500,0,500
268,3429500,83464200,0,400
269,7187879,179042700,0,900
270,238939,6038000,0,200
271,7442092,181280700,0,600
272,3090990,77146800,0,500
273,4361930,105703800,0,500
274,9522645,233645800,0,500
275,7568115,185276600,0,600
276,522131,13620700,0,400
277,9158935,225832900,0,400
278,1549051,37602000,0,300
279,817949,19838400,100,200
280,8848469,216820700,0,500
281,3072519,74770200,0,500
282,594679,15290500,0,600
283,6204824,155509800,100,900
284,1241847,33866500,0,500
285,1517231,37170900,0,300
286,2885861,73747700,100,900
287,809742,19577200,0,200
288,6296020,153167900,0,500
289,9966057,242463500,0,600
290,1544676,39309300,0,600
291,9932774,242620300,100,800
292,6540641,158292900,0,900
293,6481795,156305800,100,500
294,6740670,164224800,0,400
295,587510,14376000,0,300
296,7601835,184139500,100,600
297,3302056,80930400,100,500
298,2007918,48691100,0,400
299,795483,19311700,0,200
300,320733,7801600,0,200
301,1372286,33231600,0,200
302,457338,11024500,100,100
303,9858536,244935000,100,600
304,2330280,56811700,100,400
305,2971734,71933500,100,400
306,2580333,62483800,0,500
307,4686831,115992200,100,500
308,7469010,180859100,0,500
309,4535443,109962400,100,500
310,1504080,36460100,100,300
311,9113671,221907800,0,700
312,1127563,27341600,100,200
313,9840753,245888400,0,800
314,1358542,32904300,0,300
315,8275093,200807900,0,500
316,4282495,107973000,0,700
317,2949008,71386200,0,200
318,4008595,97302900,0,500
319,7152294,174067800,0,700
320,8260749,202843000,0,600
321,7124310,172789900,0,600
322,6874153,168632400,100,700
323,4428602,107735300,0,400
324,3837596,95822200,0,700
325,343045,8383000,0,300
326,1858351,46074000,100,300
327,8732266,211833200,0,1100
328,4776596,115804200,0,500
329,7025977,170879500,100,600
330,6383621,158316400,100,700
331,4486866,111177200,0,600
332,3335548,83560500,0,700
333,6679795,163841100,0,600
334,171002,4205800,0,200
335,4307618,107829900,0,600
336,9976902,242521600,100,300
337,7826696,193685200,0,800
338,1628616,42408600,0,400
339,3391520,83308100,0,500
340,1578697,39982600,0,400
341,9252542,225956700,100,600
342,9254803,223999000,0,600
343,6563807,165208400,0,800
344,9274976,230376800,100,500
345,6476000,157046300,0,300
346,2129244,51595500,0,300
347,250121,6061100,0,200
348,5374788,131364500,0,500
349,8633427,214472700,0,900
350,9940478,243082300,0,400
351,4180150,103409300,0,600
352,3476499,84210500,0,400
353,8660060,212451900,0,700
354,5674881,137419900,100,300
355,4375087,110324600,0,700
356,7414805,179633300,0,500
357,6514051,159606200,0,900
358,6950802,168413100,0,600
359,412708,9967700,0,200
360,6923898,169011300,0,600
361,1702530,41319800,0,300
362,3660282,89697100,0,500
363,664207,17005600,0,300
364,8222704,199481500,100,600
365,3789176,95820700,0,800
366,2801959,68349000,0,300
367,5484059,132995300,100,500
368,3580998,87643500,100,600
369,9478509,230008600,0,700
370,2770114,69591900,0,600
371,9398967,229072600,0,800
372,925348,22439700,0,300
373,3134508,76673400,0,400
374,5934628,144400900,0,300
375,3509247,87177800,0,300
376,4719665,115833400,100,300
377,3980225,96670900,0,200
378,2429597,59315800,0,300
379,5862329,142226600,0,800
380,440497,10618300,0,200
381,1112663,26888900,0,200
382,6995704,175381400,100,700
383,7115238,172996100,100,600
384,4449518,110370600,0,600
385,6901008,167380800,0,900
386,5864578,143468700,0,400
387,9142630,222379100,0,500
388,2949017,73966900,0,400
389,2288794,55510200,0,400
390,8761187,217147700,0,500
391,8038615,194518500,100,600
392,2796812,68403300,100,300
393,5622487,136693300,0,400
394,9753146,241483000,0,800
395,8045845,195042600,100,300
396,3352287,81519700,0,400
397,6016633,149885300,100,400
398,5132996,125417300,0,600
399,1725926,42794000,0,500
400,6959870,168692400,0,700
401,4849275,118323500,0,500
402,9266823,228471700,0,300
403,3363576,81642800,0,400
404,3219943,78283400,0,1400
405,127566,3060700,0,100
406,709432,17140400,0,300
407,3384309,82776700,100,700
408,5830044,142636000,0,500
409,2526729,61371700,0,300
410,4667967,116022600,100,600
411,5747917,139479900,0,600
412,4969743,121144200,0,800
413,3528700,85905800,0,700
414,9818862,242264500,0,800
415,9636086,234027700,100,800
416,5914993,146326300,100,1000
417,8562766,211119200,0,600
418,4032060,97815800,0,300
419,5874194,143368800,0,800
420,3643584,89409700,0,300
421,438287,10611200,0,200
422,6452280,157715800,0,400
423,1395688,34832000,0,600
424,3327310,83684800,0,700
425,3510395,85260100,0,400
426,8711831,217906100,0,1000
427,1644988,40630500,100,200
428,1464192,36900300,0,400
429,5702898,140898300,0,300
430,565190,13730700,0,300
431,300459,7242300,0,200
432,6104252,147607900,100,400
433,736295,17725800,100,100
434,7307003,181442600,0,800
435,2231406,55115900,0,300
436,6665492,164072600,100,700
437,2355720,57777400,0,300
438,6937239,168047100,0,600
439,269134,6477700,0,200
440,9851143,241014900,0,300
441,1113285,26914700,100,300
442,532127,12858500,0,200
443,9819195,238571200,0,600
444,1771306,42927500,0,400
445,9805720,239809300,100,600
446,798299,19319100,0,300
447,3140005,76768400,0,900
448,9812513,240392800,0,700
449,3713337,92639500,0,600
450,3183217,77295700,0,400
451,243045,5861300,0,200
452,3740389,90674400,0,300
453,5326550,130840200,100,700
454,6911765,167650600,0,600
455,1320106,31951400,0,300
456,4504343,113784200,0,500
457,4129007,99801500,0,400
458,3333481,80628000,0,300
459,2527999,63409600,0,400
460,8689271,210675000,0,600
461,1976516,47829900,0,300
462,4615190,115568100,0,600
463,3871437,95358000,0,500
464,1653943,40017000,100,300
465,6001974,148578100,0,1000
466,8727604,216429300,0,900
467,2351549,57379900,100,300
468,8804659,213603600,0,900
469,2312642,56286100,100,300
470,2856773,69315300,0,600
471,4991641,121347200,100,400
472,3098773,78859200,0,400
473,3798978,91995400,0,700
474,4573177,110694600,0,700
475,5645392,136913900,0,300
476,6818255,165211700,0,600
477,1930651,51082100,100,200
478,2070085,50121200,0,300
479,7441332,179393400,0,700
480,4076035,100192600,0,300
481,6751625,163450500,0,800
482,2191215,54301000,0,1000
483,6153703,150780300,100,400
484,3448306,83513900,100,300
485,6430489,157554100,100,500
486,9237582,231434100,0,800
487,8653093,210037100,0,400
488,5046805,124230100,0,200
489,2725287,66195400,0,400
490,573218,13896300,0,200
491,5329017,133771200,0,700
492,1962256,50383800,0,600
493,5082733,123251900,0,600
494,4408727,106848500,0,600
495,4991599,122473700,0,900
496,6079547,151376200,0,700
497,347095,8750600,0,200
498,5506941,136749600,0,700
499,6218997,155962200,0,300
500,1490330,36128000,0,200
501,4523093,109689800,0,500
502,9259275,229810100,100,600
503,7065984,171785200,100,500
504,9233619,222486200,0,300
505,4582864,114624900,0,400
506,3950952,97852900,0,400
507,2027925,49031100,0,300
508,1519434,36693400,100,300
509,4063097,98238300,100,500
510,9689803,235648500,0,1100
511,1792338,43807700,0,200
512,8227123,199912100,0,700
513,2805863,68033600,100,300
514,4287282,105177100,0,900
515,1354732,32903400,0,400
516,3138464,75952300,0,300
517,566568,13871100,0,100
518,8921417,218336100,0,700
519,6363867,153976200,0,500
520,8977059,218212400,100,900
521,3647252,88412600,0,200
522,7494184,181712600,0,1000
523,1385616,33568300,0,300
524,6961218,170213300,100,500
525,2779055,67253100,100,400
526,6816766,165860400,0,600
527,5654963,138984400,0,700
528,5468633,132295700,0,600
529,7596661,191630200,0,700
530,7743024,189950400,0,400
531,4695471,117992100,0,700
532,7065923,173268500,100,600
533,7158048,174642400,0,900
534,1382867,33449200,100,300
535,3447197,85012300,100,400
536,1622446,39237800,0,400
537,9928255,243485700,0,700
538,7552091,185262800,0,800
539,9874047,239763100,0,800
540,5508354,134445400,0,700
541,2365394,57460600,0,700
542,971538,25308600,0,300
543,6462676,156819700,0,600
544,1997592,50052700,100,500
545,5316086,128991400,0,600
546,4667733,113510000,0,600
547,1606897,40637100,0,200
548,4472529,115123700,0,400
549,6884902,168712300,0,700
550,6732023,163332600,0,500
551,4668260,113861000,0,800
552,4944539,124675500,100,600
553,254209,6111200,0,200
554,3164531,77205000,0,500
555,4665274,114807900,0,700
556,260004,6351500,0,300
557,6367056,154321100,0,700
558,8695609,220789500,0,1300
559,2900945,70260500,0,300
560,2228497,53959700,0,400
561,2796205,70408500,0,900
562,4333974,106222200,0,500
563,3115019,75543500,0,400
564,9526186,233837700,0,600
565,7231607,177514200,0,800
566,9378280,227460300,0,800
567,9374341,230363800,0,1000
568,6228030,154101600,0,500
569,5632126,136496100,0,500
570,3468665,84567300,0,500
571,4792853,117805400,0,400
572,8516511,209057200,0,800
573,3604626,87524900,0,500
574,4858808,118237400,0,500
575,1089318,26490100,0,300
576,7792646,189862900,0,500
577,2461638,59812000,0,300
578,8250295,200313600,0,200
579,5221223,126501500,0,300
580,9887618,241239700,100,900
581,1107777,26766300,0,400
582,3968274,96426000,0,500
583,9716051,238402600,0,300
584,8730513,211093400,100,600
585,8040558,196719100,0,700
586,9134527,225719400,0,700
587,6225927,150455900,100,500
588,9096886,220206500,0,300
589,3477993,84237600,0,300
590,4940142,122986100,100,500
591,1867657,45202500,0,300
592,7007849,170964300,0,400
593,4680520,113693100,100,500
594,3725518,90751300,100,400
595,489721,11803100,0,300
596,2065378,50631000,100,600
597,2566323,64844200,100,300
598,2436704,60604900,100,300
599,3656363,88873100,100,300
600,702560,17135100,0,200
601,3119625,76019800,0,300
602,8794351,212823300,100,300
603,6783524,166337600,0,200
604,221785,5358000,0,200
605,6421208,155686600,0,500
606,4409169,109141200,0,600
607,1789216,43213800,0,200
608,7114537,175739100,100,700
609,5630468,139670800,0,700
610,3285340,79863800,0,400
611,2527993,62361300,0,200
612,4556752,110582300,0,600
613,6619225,164129400,0,1100
614,9339015,226215800,0,600
615,1792240,43503000,0,200
616,565711,13625800,0,100
617,7063564,172247500,0,300
618,9737110,241413400,0,800
619,2189077,53143500,0,600
620,4892619,119197400,0,400
621,9696695,235326100,0,600
622,2988326,74225500,100,500
623,4815833,116837600,0,600
624,525989,12901700,100,200
625,9368795,228044900,0,600
626,3077580,77154500,0,400
627,5971002,149151000,100,500
628,3444817,84292500,100,500
629,7706622,186526300,100,700
630,6772001,164546400,100,500
631,25301,608200,0,100
632,7095547,173767100,0,900
633,8904712,217832500,0,600
634,1205139,29242700,100,300
635,4971727,120558800,0,500
636,3507829,86892700,0,600
637,320381,8459100,0,200
638,7688660,186209200,0,700
639,8785769,216153300,100,300
640,8345653,206309700,100,700
641,6140478,150142100,100,700
642,3899518,95362800,100,700
643,2113535,51351400,100,300
644,5027935,124376000,0,600
645,6756120,170188800,0,600
646,7111490,173581700,100,500
647,361311,8707800,0,100
648,1475732,35656100,0,400
649,5795932,140168400,100,300
650,1973596,49837000,0,300
651,9110277,223089900,0,400
652,1927779,48031700,0,600
653,3523316,85714500,0,700
654,4874326,118226000,0,400
655,2664736,64518000,100,300
656,3496297,85247000,0,600
657,513585,12450200,0,200
658,9581624,235428300,0,900
659,378068,9143600,0,100
660,6747704,163524400,0,700
661,7456357,184394900,0,800
662,6286053,152013700,100,500
663,3055494,76117000,0,600
664,2916988,70571200,0,300
665,725891,17565900,100,200
666,3350983,81235500,100,500
667,4464401,108940200,0,600
668,9740438,236397200,0,500
669,1311726,31839500,0,300
670,5765427,143349800,100,600
671,1607408,38831600,0,300
672,7888855,196653500,0,900
673,7863272,200305800,0,800
674,1897642,47018300,0,500
675,5490305,135253000,0,800
676,2968777,72004300,100,300
677,9029144,222166400,0,800
678,543646,13177900,0,200
679,9527089,231509500,0,700
680,7207711,175504500,0,1000
681,4429099,108103400,100,300
682,6365239,154437200,0,600
683,2160372,53146300,100,300
684,9086546,220468300,0,700
685,2114106,52593800,100,300
686,6677232,162732000,0,400
687,2325098,56926900,0,300
688,1445511,35034300,0,200
689,4790686,122047100,0,700
690,7311213,177539400,0,700
691,2892878,74194800,0,500
692,1175115,28431200,0,400
693,2478840,60018500,100,400
694,1881776,45586300,100,300
695,5248144,128574200,0,900
696,7701541,186155800,100,400
697,9539194,233258900,0,900
698,3472803,83932100,0,500
699,4682804,117746800,100,400
700,9232003,226460400,0,800
701,8850272,214471200,0,900
702,6439242,159837200,0,700
703,6684062,161676100,0,600
704,9197061,222778300,0,500
705,7933781,194319200,0,300
706,804178,19570700,0,200
707,2287127,55820200,0,200
708,8872130,219969800,100,500
709,7982083,193283000,0,700
710,9935360,240221300,0,500
711,6506329,161197700,100,500
712,6763496,165786900,0,800
713,3340981,83425900,0,400
714,823005,19986300,0,100
715,5613783,136156200,0,700
716,5585912,138559800,0,800
717,9305808,225409100,0,700
718,7687056,186493400,0,800
719,553357,13395200,100,200
720,6579574,161947000,0,700
721,3783506,91627100,0,500
722,6132368,149777100,100,600
723,7424990,179148500,100,500
724,3951367,95839000,0,300
725,8390056,204718000,100,700
726,5331034,131504300,100,1000
727,57485,1412100,0,200
728,88202,2124300,0,100
729,9484275,232371900,0,700
730,7909735,191817300,0,700
731,5356641,131909800,0,600
732,6465477,158477700,100,700
733,5322515,129839400,100,300
734,6909272,167762100,100,700
735,5908362,147100200,0,700
736,6562181,162104200,0,800
737,8307887,204213000,100,800
738,3582371,86624500,100,300
739,8504966,207048800,100,800
740,7098193,172001800,0,500
741,4799906,116503700,0,800
742,3097553,75121400,100,400
743,7608200,186207700,100,700
744,7828182,189910300,0,600
745,4536415,110511500,0,600
746,7828088,192825800,0,700
747,7035965,175462100,0,600
748,4723895,114483300,0,300
749,5992958,147650000,0,500
750,4089659,99821800,0,400
751,8428174,208994100,100,700
752,6664772,162203600,100,700
753,3542771,86555100,100,500
754,4849335,117282100,100,400
755,6232611,156212200,100,1000
756,4968252,120372500,0,500
757,6832626,166451200,0,900
758,9577122,235874200,0,1300
759,5389782,131733900,0,500
760,1089954,26537500,0,300
761,3115708,75330900,0,300
762,3157783,77992600,0,300
763,2144784,52194400,0,400
764,422747,10189300,0,100
765,3724793,90373700,0,1700
766,7958047,197575400,100,400
767,8567900,209863800,0,900
768,3889106,94349400,0,300
769,3697838,89624000,100,300
770,9712012,242076700,0,700
771,3172177,77005500,0,400
772,3164185,78746600,0,700
773,490919,12164400,0,200
774,2304859,56239900,0,600
775,3416858,82971200,0,200
776,5317725,130493400,0,700
777,3441703,83394900,0,700
778,3099808,75946100,0,500
779,6733194,167769200,0,700
780,4602550,113138200,0,700
781,5195414,125721000,0,200
782,4332681,105389000,0,400
783,5591118,136061600,0,300
784,293240,7122400,0,100
785,2598891,65230100,0,400
786,9008667,218173800,100,600
787,5917699,145772600,0,700
788,9013717,220380100,0,700
789,5489457,133486500,0,1800
790,9735167,241176100,100,600
791,8383294,204679400,0,500
792,7782405,188245700,0,900
793,8611721,209990800,0,500
794,9505610,232687400,0,500
795,1507570,36414200,0,300
796,2740475,66174400,0,300
797,4904215,121844000,0,400
798,1156490,28510800,0,200
799,2113273,51067600,0,200
800,9464612,230158400,0,700
801,1785032,43317500,0,400
802,874121,21158200,0,300
803,8513110,211320200,0,900
804,4816754,116601100,0,300
805,5284857,128616700,0,400
806,2878436,72225800,0,400
807,4179184,101273900,0,700
808,7247644,181904400,0,700
809,3029312,73482000,0,300
810,603437,14632000,0,200
811,4831025,117079800,100,500
812,7723225,187089600,0,2200
813,8255870,208429000,100,700
814,6110995,147270100,0,500
815,8966124,221838100,0,400
816,2782145,67349200,0,500
817,7549285,184163800,0,1000
818,1118170,27064800,0,400
819,1317472,31833000,0,200
820,790973,19174500,100,200
821,3859691,94324800,0,500
822,7253946,177444400,0,400
823,8798166,216960100,0,900
824,4573024,110917700,0,400
825,2543020,61673200,0,400
826,8001033,194858900,0,200
827,9678978,236002900,100,500
828,4668835,113761300,0,500
829,1319400,32019400,0,100
830,3816746,95509000,100,500
831,1849691,44933600,0,300
832,456514,11164000,100,200
833,6112824,154682200,0,700
834,7720825,187732300,0,900
835,3963732,96130400,0,500
836,3394895,84861800,0,300
837,6745996,167966500,0,600
838,7646185,186640900,0,600
839,8464917,205321500,0,700
840,3904344,94722600,0,300
841,9286464,228304300,0,600
842,9225677,223970300,100,700
843,5985184,145957500,0,600
844,7443483,182800500,100,600
845,8266905,200077100,0,300
846,896027,21673300,0,300
847,9935321,245654900,0,900
848,3244365,79657600,0,300
849,8435072,204293700,0,500
850,7351462,180797700,100,500
851,4350025,108962200,0,300
852,3561514,86159800,0,500
853,9639909,234200500,100,600
854,3867712,95733900,0,400
855,200835,5062600,100,200
856,3575394,88592500,0,800
857,9155628,225286600,0,300
858,1882688,45594700,100,300
859,4820742,116949100,0,600
860,4928837,121726400,100,800
861,1698056,41207200,0,200
862,4636183,112516000,0,500
863,6147681,151173600,0,700
864,8954791,220822700,0,600
865,7936498,196723300,100,600
866,7641890,189090100,0,800
867,3069372,74247700,0,300
868,8075580,198120100,0,700
869,3261124,79603200,0,600
870,9401382,229552700,0,600
871,1202626,29104800,0,300
872,3507690,84981300,0,500
873,342797,8648800,100,200
874,8015130,203288100,0,900
875,1634443,39491100,0,300
876,7830408,192227400,0,400
877,6741644,162353500,0,400
878,3992747,98233500,100,400
879,6997212,169677700,0,600
880,8688955,213192400,0,800
881,239591,5773000,0,200
882,7522456,182505900,0,1000
883,6391649,156017200,0,500
884,2181928,55237800,100,300
885,3538258,87698500,0,600
886,9015422,219423600,0,600
887,5119247,128450200,100,700
888,2008394,48677100,0,400
889,6262866,151437600,0,400
890,580275,14034800,0,300
891,4372415,106420200,0,600
892,7537278,182348400,0,600
893,4172078,105488200,0,500
894,3746158,91084100,100,200
895,9696776,235926900,0,600
896,2079642,50416200,0,400
897,1541672,37260300,100,300
898,2069413,54392600,100,500
899,5840112,141519500,0,900
900,1674077,40717100,0,400
901,3033274,73419100,100,400
902,9935984,241051100,0,600
903,6530007,163749700,0,600
904,8138459,197613400,0,1000
905,7618847,184710400,0,600
906,2895913,70310300,0,500
907,5385842,132775100,0,500
908,6710046,162611400,0,600
909,7519839,186955000,0,800
910,6831553,169321700,0,800
911,5798902,141715900,0,800
912,2961002,71863700,0,300
913,8036515,197649700,0,800
914,6973904,173965200,0,600
915,7359551,177855800,0,600
916,6454832,157322300,0,500
917,8040968,198549300,100,800
918,1370428,33194300,0,300
919,6171816,149956400,0,500
920,2645093,64070600,0,200
921,8238354,202209900,0,600
922,8648254,215838200,0,900
923,356086,8596000,100,100
924,8679312,213151800,0,700
925,6049959,146567100,0,400
926,7632655,189842600,0,800
927,9312179,225838200,0,800
928,7729707,187514500,100,600
929,83191,2001400,0,200
930,3792844,95947500,0,600
931,293275,7041200,100,100
932,3371729,82628200,0,600
933,7725253,187317600,100,900
934,928773,22489400,100,200
935,9694677,238248200,100,600
936,2710668,66081100,100,300
937,8190501,200036700,0,1200
938,5546869,134330000,0,500
939,6642102,162863800,0,400
940,6901491,170815100,0,900
941,8592959,209104300,0,800
942,8052680,198470500,0,800
943,1070624,25887100,100,200
944,7178593,175191200,0,900
945,4905793,119426600,0,400
946,5980147,145812400,0,800
947,1345009,32621600,100,400
948,179398,4302500,0,200
949,7135832,173369100,0,700
950,4285253,105448000,0,500
951,688937,17049500,0,500
952,8170227,202236800,100,700
953,5384783,131804200,0,500
954,5726878,141105200,0,500
955,2073089,53636400,0,800
956,7685085,186264500,0,600
957,1629501,39433600,100,300
958,8842501,219813300,0,500
959,4848645,118476100,0,700
960,6913696,167570800,100,300
961,2841391,68396900,100,500
962,653253,15718300,100,300
963,6900749,171538100,0,600
964,7705968,187706100,0,900
965,7485901,181330900,0,500
966,1268758,30641700,100,300
967,9476269,233201700,0,600
968,153654,3784400,0,200
969,6899996,172117400,0,1000
970,6084257,147961100,0,300
971,624558,15086700,100,100
972,4379285,109992400,0,1000
973,9023806,218648100,0,1200
974,1362428,34136200,0,300
975,2550705,61965900,0,500
976,7902538,191463400,0,600
977,3177938,78335600,0,800
978,8171567,197840600,0,600
979,9519231,231792400,100,600
980,4326678,107662800,100,600
981,270543,6871800,100,300
982,9865675,239455900,0,500
983,2868209,71138600,0,600
984,1923814,46436400,0,300
985,8116331,196302100,100,900
986,4786328,118217900,0,400
987,4809908,116490500,0,500
988,3261186,81301800,0,400
989,1840402,45856600,0,500
990,8446245,204710900,0,700
991,8656360,211275500,0,600
992,1279604,30983400,0,300
993,9018470,220259600,0,700
994,4979755,121151600,0,600
995,2492602,63784000,0,300
996,5357326,130710400,0,400
997,9938804,243721400,0,800
998,2104978,51606700,100,300
999,6920953,172149700,0,800
