Run,Size,Time_insert (nanoseconds)
0,6512698,75323400
1,1177261,16843400
2,6644319,64623800
3,896747,8461500
4,3756293,35868300
5,8651065,80786000
6,6670304,64125200
7,8565496,82691800
8,8991124,84255700
9,4839389,45212600
10,622557,6247800
11,590693,5455900
12,4049190,38863800
13,5877081,57900200
14,2217996,20853000
15,6598538,61703600
16,1872660,17440300
17,2851399,26623100
18,138083,1267400
19,2992834,28101900
20,2423722,22641700
21,6935966,65603100
22,4280428,39995100
23,4027344,37663600
24,5552809,52082600
25,1708993,15930900
26,9471545,89418500
27,3101463,28305200
28,9807044,91845100
29,9124958,86685800
30,8533443,78279900
31,8236811,78706100
32,2797058,26938900
33,617173,5907200
34,8914548,85688500
35,6898386,64512200
36,5955429,60094000
37,1387682,14090700
38,3494922,34654800
39,5295426,49578000
40,170500,1575100
41,7004605,67619900
42,1953363,18612300
43,9189229,86513600
44,9430731,91467100
45,4790727,45579400
46,8393097,79021500
47,9149228,85892700
48,4940568,46473400
49,5805176,55736100
50,4062243,39263700
51,8091439,75990400
52,1113032,11937600
53,3285014,30566700
54,7052753,69886500
55,697186,7331100
56,879866,8199800
57,6958152,65037800
58,8563584,81120500
59,6147894,57444900
60,3859096,36769500
61,2775892,25913700
62,3355079,32631100
63,7710038,74939300
64,6409608,60159200
65,5642079,53553700
66,9695443,91318300
67,8271708,76501100
68,2945728,28033400
69,2387488,23762900
70,8858375,84314000
71,8309089,78272500
72,2203901,21345900
73,4432206,41616600
74,1719302,16532500
75,382762,3720100
76,9000054,84420000
77,8611074,81852800
78,2282663,21594200
79,5517307,50345200
80,6466706,61446000
81,2136418,20173300
82,8249797,79066800
83,3376444,32125800
84,1725964,18273700
85,9232656,87215200
86,8445101,79697900
87,6390369,59782400
88,9807494,94035500
89,6613936,61965000
90,4024797,37640000
91,8423421,82062600
92,6455035,62550700
93,6447463,61939800
94,9887962,96558500
95,244308,2365700
96,2551638,23763500
97,1094686,11468700
98,6195007,57818200
99,5791915,54545400
100,7203323,67652200
101,174687,1590600
102,4688666,46355700
103,7621782,78513900
104,2415258,28022300
105,852912,8171600
106,1482965,14505100
107,695514,7492500
108,5110188,48496700
109,5817792,54175700
110,2210674,21095900
111,5966878,54274400
112,1020384,9217000
113,6292973,60430400
114,283358,2927700
115,7456975,69734300
116,9059692,85155100
117,1043726,9966000
118,6346028,61840600
119,6682586,62018900
120,1318291,12149100
121,2176237,20814800
122,3941292,37681100
123,7196838,67545500
124,2845819,27030900
125,8016641,77415200
126,5439221,51717200
127,4684438,44822700
128,2730537,26013600
129,3993220,37635800
130,1919905,18787700
131,8822628,78771000
132,3458629,32018300
133,9409700,89570800
134,7975344,76578000
135,5697114,53536300
136,6898915,64437100
137,4022443,39338900
138,1841706,18054200
139,1129802,11053100
140,546426,4977300
141,12381,107800
142,3587400,33822100
143,685633,6674700
144,8477397,83499600
145,4135824,38636500
146,5544845,52209900
147,8229055,77494700
148,2424412,22822200
149,5776401,54180000
150,541110,5154900
151,6525281,63276000
152,7512986,71484400
153,4960860,48378700
154,3211554,30054200
155,9435929,87013400
156,896636,8258500
157,3386167,31543100
158,8970871,84230800
159,2176806,20537500
160,6910142,65594900
161,3233797,31094100
162,7174198,67969000
163,5804484,56125400
164,4369631,42628400
165,1735434,16699500
166,8727400,85006500
167,7330722,69039900
168,8818798,90750600
169,721664,6808700
170,9002838,87031100
171,8930131,80807300
172,4402907,42400600
173,5869933,56369700
174,8569694,80751400
175,6379082,61921600
176,458293,4368600
177,9055107,85549600
178,8535236,80141900
179,2227138,21611200
180,458378,4235900
181,6547802,65008000
182,847126,11184600
183,5547555,55191800
184,6131160,58802600
185,2828481,29154600
186,5643051,53306000
187,2700732,29358700
188,6819186,64667500
189,8349948,79702800
190,4886983,46739300
191,3053665,28579900
192,2701412,25145800
193,1745935,17765400
194,7872970,75857000
195,273159,2871100
196,3041993,28970500
197,6137784,59897100
198,5788363,56391200
199,2419135,23928800
200,9921606,94006600
201,6118805,57886900
202,7197180,67198700
203,5010872,46861900
204,6213158,58101100
205,1314692,12322400
206,7145516,67031000
207,7643908,71554700
208,3559166,35477700
209,5522837,51000100
210,5724906,53760200
211,9099027,84864600
212,3540070,32860700
213,3925367,36484500
214,1678364,15322900
215,6561204,61338000
216,4922393,46724000
217,4484283,42788400
218,7474101,71451500
219,369556,3383300
220,5530295,52413000
221,9033665,85914600
222,6924224,65128900
223,8920012,83599900
224,6927237,64841200
225,6050528,58759100
226,5316229,49324600
227,5465633,51089900
228,3454191,32240500
229,4995373,46461200
230,6387467,60812500
231,3301258,31198900
232,2233232,21663300
233,6419147,63756400
234,3725440,35339900
235,7234040,69104800
236,7066910,67006700
237,1540415,16661800
238,4667147,44036500
239,8498950,79741600
240,7845116,73964300
241,7864967,74009000
242,9455192,89026600
243,7906531,75563100
244,7866256,75052900
245,9125199,86295400
246,2985725,27925300
247,7201477,67159500
248,2035123,19074500
249,8941828,81739200
250,2186882,20702800
251,7120116,66267900
252,3456573,32268400
253,8962788,85471000
254,1936946,18096700
255,3924825,36810600
256,215836,1970700
257,3633994,33925300
258,951048,8848100
259,5760443,53669300
260,7179798,70034600
261,7175641,67157200
262,943684,9414900
263,4442288,41546500
264,5365577,49778000
265,7324783,69614000
266,489605,4568900
267,6231867,58287200
268,4660409,44344400
269,4931892,50031100
270,2943821,27428100
271,6564730,62786300
272,343022,3692900
273,6276221,59148700
274,6349886,62368100
275,4410401,44744700
276,7403887,71751600
277,5513217,51679600
278,654576,6110700
279,9574515,94538200
280,9054278,85354900
281,4213186,43456800
282,2109458,21309000
283,885162,8524300
284,2539978,25468700
285,9107291,85895300
286,8714596,85575900
287,6374916,59612700
288,3228570,30573100
289,9864951,93787800
290,859527,7932500
291,1017540,9474000
292,7238025,69937300
293,2619325,24502000
294,1747251,17901300
295,2658636,25212900
296,9414004,88619200
297,6752765,63729000
298,7030504,66166400
299,8262440,77237500
300,673517,6365000
301,9405556,88618200
302,5316656,49652500
303,5550651,52174200
304,7150727,67665700
305,2347635,24027700
306,4881492,46580500
307,7116541,66597500
308,1712113,15913000
309,3389449,31771600
310,208548,1919300
311,9303008,89067800
312,8117125,79467800
313,1047114,10070700
314,4851303,45227800
315,5191816,50321700
316,5874145,55440700
317,766001,8087500
318,1183435,12939300
319,134442,1421700
320,6457036,57680500
321,6106197,60041100
322,7608170,72499900
323,7120243,80319200
324,5490292,51086700
325,7195077,82894300
326,2661389,26663300
327,3600021,35198700
328,548627,5030200
329,5530581,55591100
330,8133970,83797500
331,2298708,22025800
332,9595459,111757600
333,8567863,79759700
334,7669823,73891200
335,1683297,15725500
336,208870,1958000
337,335696,3179200
338,9148089,91882100
339,8304684,80415700
340,7830371,79230100
341,3820202,36672400
342,383453,5356100
343,1943097,19325600
344,1843381,17534400
345,7044480,64630500
346,9523082,93469200
347,8050773,73847400
348,3224818,34355700
349,4438397,40016100
350,2330384,22080500
351,9747043,95016100
352,1189597,11514800
353,6612576,66869500
354,8760461,80127200
355,8348624,80780200
356,8920244,84640500
357,1589274,14989600
358,4610933,41074000
359,5071040,51061800
360,7447834,72557800
361,4214862,41692600
362,7446239,70416700
363,337327,3881100
364,9038971,88714900
365,7703159,68747200
366,7273497,67718700
367,4103695,44973800
368,4964161,49583600
369,1222919,11864400
370,4514025,42220000
371,8787908,89584400
372,2366485,22050800
373,6108960,61706800
374,7028561,68970100
375,3382672,32974300
376,952986,8949400
377,7462044,73321100
378,6675048,66964400
379,9559372,93164600
380,3610980,47974900
381,9265691,104507400
382,5953799,63897600
383,8786229,86870000
384,2376792,22298200
385,355954,3541500
386,9722317,94001000
387,5701976,60445100
388,8693207,90715400
389,5236112,49581900
390,4397640,43150700
391,9491273,93176200
392,5545331,54340100
393,5259661,55621900
394,9225677,90121700
395,2000291,18127500
396,6322956,58895100
397,490527,4496700
398,3206447,30110600
399,948546,9053500
400,721586,7729800
401,6657860,68741800
402,8348234,77587200
403,3567132,64619800
404,3288877,32567900
405,2866672,27084500
406,9648200,101685800
407,1365457,14621000
408,6831194,63320400
409,1338024,13092000
410,8776118,83274900
411,7578032,72807600
412,8365663,90656700
413,4737094,48788000
414,1819265,16552600
415,5983903,60736300
416,4365157,46303000
417,6609227,64809700
418,7705519,81326600
419,4567485,46929800
420,6380030,68644900
421,4463344,45066500
422,8146239,81298600
423,4451394,41306200
424,4082986,40323700
425,9918318,100511100
426,4560643,45226300
427,4566453,40716900
428,9273909,89777000
429,1055089,10115500
430,2624563,25830600
431,9257750,91099200
432,1736729,16219100
433,3237328,30110100
434,9621427,92618400
435,8772655,82021600
436,8688914,80623400
437,9414582,88947300
438,8543354,76494600
439,7960600,78555200
440,6117206,56701800
441,640221,6269700
442,9168231,92203500
443,325165,3180200
444,9887401,105849100
445,1713591,16784400
446,5504692,58753900
447,2660489,26525800
448,3240512,31892900
449,5344384,57464800
450,9276357,94699000
451,5291549,64225200
452,5584803,59007200
453,3357957,35258200
454,672135,6771400
455,2172534,19307900
456,9422856,93986600
457,5952400,52975800
458,614334,5390000
459,9565773,95754600
460,1897738,18726900
461,8552402,85475100
462,3740139,34638200
463,4032137,37610400
464,3299837,32640600
465,6278413,69063200
466,4646660,44980600
467,9035618,88831000
468,5945501,61586200
469,6320140,66473900
470,695084,6869000
471,4167249,37084700
472,891778,8894900
473,4538974,42868800
474,1219554,10799600
475,4299725,45577600
476,9027664,83508500
477,5930407,57347900
478,5055832,50980900
479,9526961,94131200
480,5893954,58241200
481,8045899,74757900
482,312990,3048100
483,4142393,42230300
484,2125158,22874500
485,2168119,19640700
486,2920720,27721800
487,8566817,86770000
488,5659450,50816100
489,8826086,94068100
490,2682393,25181100
491,8982607,100164400
492,2567815,25153200
493,7037581,70431500
494,3870406,36380200
495,3140162,29099500
496,5004085,46542900
497,4544722,45446100
498,5552523,60714900
499,4479936,55363000
500,8087092,79697800
501,8483429,83379900
502,4419141,53534800
503,4717535,41872400
504,6535831,63666200
505,8068595,90119500
506,6953735,67712100
507,1796909,18224500
508,3025212,29965100
509,6154169,55089500
510,5935975,58343000
511,2239326,21294500
512,1529359,14202700
513,67082,608300
514,4207848,39036200
515,854367,8273000
516,4882044,47907800
517,5356488,55214500
518,4134856,39825900
519,9001369,94464100
520,3786771,35676500
521,9631206,93863500
522,261230,2264200
523,4849055,47324500
524,8474916,82431600
525,3851,32600
526,8030224,77552800
527,8186467,83400300
528,9890386,95685200
529,5852181,54390000
530,9729624,91584600
531,1451932,15803700
532,5233557,46415000
533,1764896,15820000
534,2262204,23513300
535,907009,8291600
536,2405756,22481000
537,2306552,23989600
538,9735121,89905800
539,6928476,62074000
540,6315487,65545500
541,8189293,81350800
542,4080804,39934200
543,3394567,37996600
544,2277677,22653900
545,151259,1307500
546,5007204,53001100
547,185296,1685700
548,8006594,71142300
549,5872430,60563700
550,5594985,57711500
551,7069907,64873300
552,418557,4403000
553,7966578,74271700
554,4709179,43252800
555,6680675,71962600
556,6821291,67812600
557,5058429,54303500
558,2948603,29060900
559,3842491,41496100
560,2847568,25235800
561,2885227,31321100
562,3743418,34053700
563,4692213,61729400
564,4773008,51709100
565,9953342,99343700
566,2455545,25163600
567,4862016,46514700
568,7273681,64936400
569,8262485,82183000
570,3816366,35580600
571,2687891,26605900
572,7633668,67649600
573,8333735,86661100
574,8499229,78826900
575,5139068,45789500
576,5719921,60489800
577,6312310,59311200
578,3805576,36708000
579,7507127,75624300
580,8968758,88801600
581,9166093,82839700
582,39348,376300
583,4278487,38979700
584,4372652,44766500
585,7272972,70449000
586,8048578,71541000
587,7788255,84438600
588,6722138,61979500
589,4773251,45622700
590,7082570,63662500
591,4869376,51685500
592,2351085,20824200
593,4965140,49740900
594,6784392,70893900
595,1093769,10358500
596,6189483,60979300
597,2737591,28290400
598,5185224,51249600
599,7293147,73572600
600,4240344,42103700
601,206447,1946200
602,8912035,90752700
603,5217500,49712500
604,7756378,70448900
605,6803189,71275000
606,5455172,48699500
607,1591959,14281900
608,4722544,47200600
609,1060729,14537200
610,4342712,46196300
611,5015006,50450500
612,2098961,23986200
613,119673,1081900
614,1147458,10503400
615,8557661,76327300
616,4132884,41877200
617,1123444,11655300
618,9401105,95845700
619,7883465,73079400
620,9073573,88479800
621,2625185,29098200
622,5076293,45234700
623,2348887,23002800
624,8872084,91852300
625,731078,9258600
626,7928333,70701000
627,2661909,25838200
628,4024418,36204400
629,9816905,95672500
630,93231,808700
631,9854417,95993000
632,1436057,13263400
633,3392783,36366700
634,6685967,61348800
635,8878496,79023600
636,5527229,56510900
637,8513338,91554000
638,8277300,79847300
639,2249128,22217000
640,9978416,112477500
641,6624421,64861900
642,9151487,94033300
643,5903647,58908700
644,514900,5116500
645,1479900,14527700
646,3516527,34456500
647,1896706,21108700
648,1148273,12747400
649,2949135,31327000
650,1001153,10175800
651,5762154,60224200
652,8117188,86995800
653,709501,8155900
654,4576440,40917100
655,4931996,49489700
656,805233,7058400
657,3907188,39128600
658,4699840,53750500
659,1820746,18529300
660,1681139,19412400
661,7375262,86410100
662,4458424,50624700
663,3032828,30830900
664,5428891,67570800
665,5734461,70474600
666,3843574,37864000
667,5327572,64539600
668,6747283,74168200
669,3930713,56682700
670,8837087,87909600
671,9836499,91519200
672,6778001,63900300
673,3867826,39980400
674,3695390,37368300
675,5512330,60194900
676,3081763,30235600
677,6671114,71073600
678,8326266,87575800
679,2422824,26140200
680,2727211,26272400
681,1513959,13997000
682,9901997,94307900
683,9811082,102889000
684,4889181,47489500
685,3299316,30672000
686,7367374,72544300
687,3303002,34008200
688,8202818,86184900
689,7066753,65682300
690,9586366,98075800
691,3802145,40671600
692,4072212,36130000
693,9933301,92716000
694,6254999,64630500
695,5906859,57492700
696,4123308,42724200
697,5024727,52327300
698,5353995,56674500
699,1890012,18765800
700,5914340,72670900
701,3470868,48812500
702,4298665,48892100
703,4628715,41692700
704,9622535,107239000
705,7692969,77572800
706,3288668,34276700
707,810909,9501000
708,8106418,92880500
709,5736847,53632500
710,9518407,105294500
711,7247323,76534700
712,8634320,86991800
713,5520160,51456200
714,8887314,84728000
715,7912024,81411900
716,3206107,44070900
717,5951777,61214000
718,689744,6786100
719,3368373,34955700
720,8820069,83569300
721,6096451,56926400
722,3845659,39203900
723,4621176,42952900
724,5648748,58202300
725,3844262,38445800
726,2989967,30508100
727,1980879,20557200
728,9508415,97098300
729,1674000,15843500
730,2898915,30263000
731,3045307,30317800
732,412455,4501600
733,9307659,94204900
734,3453527,30782000
735,4620337,54159200
736,4942737,43826900
737,9240142,93917100
738,2902823,30213600
739,7451008,68406100
740,1316982,11645800
741,3955690,35161400
742,4689454,43197500
743,3514734,34679600
744,991143,10391200
745,9439692,87900500
746,4363679,40998900
747,5009796,50664200
748,6866156,67926000
749,3641181,35421000
750,5825608,59116800
751,4414010,41008100
752,7292372,72646000
753,9034111,86902400
754,8135733,86012200
755,880351,9141400
756,3204468,36920600
757,3825438,36941700
758,6272205,62566900
759,7739650,71872200
760,730143,7702200
761,4056440,36369700
762,5388512,54072900
763,1583519,17045500
764,7935227,78702900
765,336239,5741700
766,2806635,26074800
767,6586306,61201700
768,6095991,61377600
769,7979375,81711000
770,1162626,14086300
771,8143920,85276500
772,5877670,60154600
773,1398142,12891800
774,891876,8213900
775,1559940,14732200
776,9900743,101034100
777,7702250,71684200
778,1515692,14946300
779,9207373,82018900
780,3221392,28643200
781,7632891,82258200
782,7849708,77045500
783,1182148,10908200
784,1125569,11009700
785,16967,163400
786,4990731,44275800
787,111499,977800
788,4612946,49208600
789,6729086,64301200
790,8097050,74267100
791,2674003,24981500
792,7173092,71992000
793,3551150,37826700
794,2433578,23412500
795,323027,2861200
796,1972542,17707300
797,8292079,76887200
798,1903339,23548200
799,6326020,64872400
800,3717956,35935900
801,4635697,43724200
802,856309,8609300
803,8392069,88804300
804,4637728,45930800
805,249765,2462500
806,7087711,65885700
807,478816,4976200
808,9425616,96441000
809,1093934,11165800
810,2500514,27256900
811,5680550,52773700
812,4192812,43227500
813,423160,3964200
814,8818034,90402700
815,8098773,78529300
816,4993126,46648900
817,9792906,101950100
818,6271904,58361500
819,8733386,87907700
820,7114523,73459200
821,8437439,89136700
822,4662504,50338800
823,4164957,45201500
824,9701791,95286100
825,8737435,90006000
826,9899027,100578800
827,2434753,24823900
828,1610879,16431300
829,1410811,13717800
830,4888905,65636700
831,8300634,81984100
832,4175082,44641700
833,9913995,96457600
834,8640232,77504500
835,2114357,20828500
836,2375650,25562500
837,2762458,25736300
838,8973227,84767100
839,2343720,20887400
840,4413218,39259600
841,2006016,20739600
842,1352213,15487600
843,1153706,12835700
844,5184004,59506000
845,6448079,61895300
846,8511536,84795000
847,7499710,67112400
848,3410840,32675900
849,8334112,100864200
850,1160076,18438700
851,3944083,41988800
852,1627399,15112600
853,4711234,43092600
854,4768847,44736400
855,7212780,70028500
856,4741355,47769500
857,1185153,12432700
858,6431056,57700500
859,4386694,44146100
860,7747048,80969000
861,8972026,92342600
862,4154705,37060100
863,6647001,67080200
864,7555763,75281600
865,6436720,57110100
866,5888182,60083700
867,6816995,61667000
868,3809395,41645600
869,6973266,67305700
870,5772303,60152300
871,2968477,29271700
872,7899918,85137100
873,5652524,55679600
874,1618521,15944200
875,6734028,60418500
876,327473,3046600
877,220021,1908900
878,9023572,80891900
879,561393,5480300
880,1860123,18669100
881,1283674,14349100
882,7940943,74284700
883,9831442,96460400
884,9791492,91153800
885,1450171,14943700
886,5696530,57058700
887,8759828,87951800
888,2001,17000
889,784830,7719000
890,9130106,91515200
891,8190812,75843000
892,4935717,51532600
893,6446910,61748100
894,1152256,12121300
895,5278466,56040800
896,8118275,80386200
897,631242,7484300
898,6222914,57767100
899,5576456,68146000
900,9183951,88682700
901,1820755,16179200
902,8345096,95144100
903,8339134,88478900
904,2849153,29683300
905,3678329,36537000
906,7919419,78436300
907,7238599,72167500
908,2491352,25554400
909,7950042,75874200
910,8524079,81853900
911,6064664,63472600
912,68416,710100
913,7453164,72883500
914,7986397,74628400
915,9845983,102078400
916,3305355,29285000
917,5845387,52188800
918,9611970,99250000
919,8768744,78896900
920,7157097,78151600
921,9111606,86642000
922,5096533,45744500
923,2673478,24132200
924,8776301,91667100
925,2006727,20597800
926,5716241,62783700
927,4467939,43039300
928,8438777,98726500
929,2437677,25007300
930,7306699,72122100
931,2615697,25821600
932,652005,6506200
933,1529476,13629900
934,6700283,65944500
935,369749,6264200
936,2811232,31492100
937,418520,4489000
938,724953,6405100
939,5678966,53270900
940,3226396,28648600
941,9835913,92740200
942,8391583,82267400
943,5338069,48131900
944,1044525,9681400
945,1241882,11301700
946,526746,4798400
947,4666423,41503200
948,7852879,89437100
949,2744328,32593700
950,5521364,49065600
951,8409281,78074700
952,6051208,61327900
953,1786925,16658800
954,2561530,28189700
955,7513173,68708500
956,9791232,108174300
957,4576318,42407900
958,6079852,59513900
959,3050997,27127900
960,5703589,59960200
961,3008402,27001000
962,1551077,15224900
963,8208814,78299400
964,8885148,90821000
965,3876377,34572300
966,1441601,13070200
967,3957804,35654200
968,9632184,94208700
969,9135640,81090200
970,4107425,36549300
971,6505115,67600200
972,8924648,82855700
973,1560388,15317600
974,3702863,37174600
975,673730,6613500
976,3554880,32363700
977,3390823,30104400
978,2271327,25033500
979,8830388,89266200
980,1414280,15167500
981,6819814,67125100
982,2679283,24939000
983,521532,4784500
984,6863124,73024700
985,2959893,29932100
986,909706,8477600
987,8372797,87916400
988,4942284,45754900
989,8731295,92461600
990,9834822,96234200
991,732123,6916300
992,5814474,58987600
993,5527039,57360700
994,618467,6293900
995,2448907,23949000
996,4255713,42193800
997,8530487,87875800
998,153691,2292800
999,9679066,96575200
1000,3044384,28220800
1001,2791208,25986100
1002,6941569,61862700
1003,6418060,64070800
1004,5093992,49225400
1005,1841491,17104600
1006,7673301,78720600
1007,2134212,21322500
1008,3379622,33814100
1009,929793,9912700
1010,2376549,23473800
1011,4834746,56169900
1012,8899253,78959800
1013,5711567,57937300
1014,7049153,67705500
1015,3742702,37596600
1016,5863629,62689300
1017,1398592,14519100
1018,7614233,70973000
1019,4548176,47476400
1020,6728588,62350900
1021,8882652,81603400
1022,8878146,82753400
1023,2271462,23066600
1024,9936699,102704200
1025,811162,7919900
1026,394,3400
1027,6645645,61165800
1028,4081209,38281900
1029,5795073,56929300
1030,7400400,70346000
1031,8061501,78974900
1032,650626,6373100
1033,1149624,10608400
1034,1547051,15644200
1035,375066,4347700
1036,5659373,57719700
1037,8860899,88503400
1038,4022863,37335100
1039,4378801,40557700
1040,184983,1681900
1041,926041,9123700
1042,1673680,14884100
1043,2877455,30548300
1044,4114441,43907400
1045,6357710,63962800
1046,5190602,50464500
1047,1686837,14891900
1048,7124505,73882400
1049,8219416,78561000
1050,1112257,11064200
1051,2402484,22302800
1052,5169261,50153400
1053,2355494,24403100
1054,2791869,28395900
1055,9645356,94053600
1056,2098725,19530000
1057,3883753,34869300
1058,3697330,43780800
1059,8846518,85766700
1060,9280384,89388600
1061,9732560,101358800
1062,7663181,72013900
1063,9318154,90593400
1064,307724,2900800
1065,3820866,38881800
1066,4125179,42451000
1067,2859859,26804800
1068,2953654,29897900
1069,2505628,24540800
1070,9037925,90697400
1071,2501959,23695300
1072,3934069,40432600
1073,9750630,107739200
1074,8664083,89614600
1075,1772839,19861900
1076,4145808,39361400
1077,133839,1238100
1078,7681002,68835400
1079,1572799,13914300
1080,2812507,24998700
1081,7903691,75245000
1082,8064356,82330900
1083,7716941,70168000
1084,2589080,26923100
1085,1672118,14754800
1086,173941,1498100
1087,6602841,67704200
1088,3396559,35696300
1089,9124662,89395900
1090,2321343,23344800
1091,6720844,63972100
1092,6997783,65315100
1093,8849423,81955700
1094,8158402,78984400
1095,6618705,87974700
1096,2705268,34354400
1097,6715321,63763500
1098,8618374,87196500
1099,2688283,28096600
1100,5557782,53544200
1101,5767212,61354200
1102,9287590,94038000
1103,5927105,61828800
1104,5163058,49762100
1105,9324824,94538100
1106,3294037,31668100
1107,5974341,61620400
1108,7765482,77268500
1109,3146524,33020200
1110,4076497,38408000
1111,7989771,82439400
1112,23721,284200
1113,4931515,46441800
1114,5809440,60029600
1115,1891528,19146700
1116,8160359,77215600
1117,5809426,55645100
1118,7388168,74830800
1119,5746178,60598900
1120,9198198,89255700
1121,5655367,56125000
1122,9362845,96461800
1123,2755781,25620100
1124,2121952,21108700
1125,3625694,38679900
1126,7776404,85661600
1127,8875381,86090100
1128,9965844,103608700
1129,2359632,23736100
1130,7334067,82382700
1131,5664064,59120900
1132,3007765,29233900
1133,7949280,80489600
1134,3857605,37286700
1135,5019058,46686300
1136,6701646,64337600
1137,2838532,29100400
1138,8863352,89526500
1139,760288,7652800
1140,8204277,87662300
1141,8566659,83594500
1142,5829506,56926600
1143,1753032,16310000
1144,1091521,10976400
1145,1896255,17730600
1146,6214234,72972700
1147,3104080,31351100
1148,4013022,40202500
1149,7935303,79663100
1150,1888823,22890100
1151,9056377,91131400
1152,3825390,35543300
1153,2803972,26202900
1154,5074995,51112000
1155,4991255,50783500
1156,4845511,48080400
1157,6507247,59615800
1158,4508029,45223000
1159,8169334,76617500
1160,6451204,70471900
1161,5592075,55258800
1162,232419,2085800
1163,4119301,42914200
1164,389078,3765100
1165,2862646,29929800
1166,1188861,11658000
1167,6895795,64549000
1168,833711,8280200
1169,4260642,46775000
1170,4990341,46813500
1171,6208504,61976600
1172,3694566,36795700
1173,1563119,15413600
1174,4647057,49299100
1175,5627758,57896900
1176,2182430,20379100
1177,9858309,100523700
1178,6189995,57866800
1179,3992158,41205900
1180,8514843,84046600
1181,5585393,51173600
1182,9862342,99698000
1183,3575865,35629700
1184,2973085,32377900
1185,4899898,45109200
1186,3781672,37153000
1187,2974692,30695000
1188,9995959,115643800
1189,9660152,96639800
1190,4436949,44562000
1191,798587,8037300
1192,7953822,88353500
1193,5121223,50773200
1194,8215472,82727900
1195,5230782,47414400
1196,4513119,46137400
1197,1998791,19214700
1198,923683,9091100
1199,578279,5338200
1200,1564278,16060800
1201,5467244,54212000
1202,5996626,56810100
1203,6857856,68483800
1204,8413569,78341900
1205,8972123,84209300
1206,9585344,100171300
1207,2146187,19200300
1208,4202087,45276100
1209,3586318,35984000
1210,4061267,42271200
1211,9467518,91179900
1212,3792437,35785200
1213,6389607,61751500
1214,3068970,28623600
1215,4429863,44655100
1216,4172905,39948500
1217,21930,207200
1218,5091392,45178500
1219,7848825,74237300
1220,7681273,76596500
1221,9130176,81764900
1222,6040404,56511600
1223,5554939,52218500
1224,8460239,79861700
1225,9709260,87053700
1226,7765580,80630100
1227,4262869,45354100
1228,7519996,73295300
1229,1698802,17977500
1230,4072022,37905100
1231,1920467,26957500
1232,7595044,71788000
1233,1502395,14498000
1234,8941725,83737300
1235,8545324,85766900
1236,4286353,39579800
1237,6355049,59770700
1238,6514642,62661800
1239,9988924,98382900
1240,8354436,75472100
1241,3567397,33519300
1242,3098425,29945300
1243,9060325,88966400
1244,7627920,70721600
1245,8676408,87863400
1246,3261994,35054300
1247,5848011,57478600
1248,1794332,23199400
1249,9810194,105152300
1250,442090,4525200
1251,9314531,95455100
1252,6955145,62316000
1253,4856835,47928100
1254,2070159,18444000
1255,1216332,10821300
1256,2392246,23582200
1257,3252804,30267400
1258,6129032,58681800
1259,4776581,48947900
1260,3977844,36053500
1261,7785239,74468300
1262,799712,7344700
1263,4265781,40071200
1264,9369688,91404900
1265,5330705,47558200
1266,497218,4645600
1267,8731445,84257500
1268,1838200,17049400
1269,4928749,53313500
1270,5748301,61467300
1271,8396463,82586000
1272,5835103,56933400
1273,1645534,15220400
1274,4558458,44469300
1275,9768956,95253400
1276,6857250,70049900
1277,1724890,16140200
1278,4230174,41149800
1279,4455798,41856100
1280,7350778,78859300
1281,630324,6040800
1282,3818159,40654900
1283,4900476,43463800
1284,834688,7944500
1285,4864962,43140500
1286,4730708,45873600
1287,4955955,52043000
1288,3037295,26911600
1289,3160011,28485700
1290,9465135,84490000
1291,4269538,38076300
1292,6747352,67601800
1293,4707729,46857000
1294,1636970,18378700
1295,5338325,54556600
1296,4290544,39907700
1297,2983904,33720000
1298,7013955,62931300
1299,1067692,9732200
1300,7096592,64773500
1301,1058463,9417400
1302,3226164,28762900
1303,6526903,65992100
1304,7477244,71910600
1305,2868498,29501400
1306,2074693,25155000
1307,3784183,35012200
1308,1276160,11833600
1309,4111149,40079900
1310,3957710,47479600
1311,7392995,65764400
1312,1186489,10537700
1313,6689196,61016400
1314,370959,3540500
1315,8151671,75773800
1316,7905189,78526600
1317,4729465,42485100
1318,936050,11460400
1319,6473531,68194500
1320,2018373,26902100
1321,6672411,67900000
1322,3196259,44428700
1323,6217023,64536500
1324,8143245,75775600
1325,598488,6503700
1326,2847787,25197300
1327,9547842,91272000
1328,6292850,55885600
1329,9939851,93412600
1330,7722252,77890800
1331,6852126,61798700
1332,6158293,63087600
1333,3117712,28202800
1334,662258,6660300
1335,3568179,31747200
1336,371620,3825500
1337,4476676,47867100
1338,9620345,91810800
1339,3840396,35657500
1340,363142,3605000
1341,864335,9606600
1342,8872614,92584200
1343,6581699,63222600
1344,1001865,9455400
1345,5366712,57406400
1346,7485543,70913200
1347,5508776,51120400
1348,7484693,72954600
1349,5449363,51388000
1350,6460866,71263900
1351,674017,7654600
1352,2738174,26787400
1353,8631227,89271000
1354,9740189,99397100
1355,3286917,30423100
1356,6987846,71792500
1357,21728,186400
1358,8097570,79135600
1359,1972064,20365500
1360,1480409,15473800
1361,2458573,24232800
1362,9807571,87442700
1363,152427,1326300
1364,2814680,28631400
1365,1747333,15458300
1366,3682973,36430100
1367,2162328,21962800
1368,2221691,20874800
1369,1014003,10211800
1370,9200821,93699400
1371,7840121,81504500
1372,6766972,63048800
1373,8165940,82255200
1374,1600473,14686100
